Duty Period #,Flights
20257,"['CC1152', 'CC2486', 'CC1394', 'CC2146', 'CC1814']"
20258,"['CC1210', 'CC1918', 'CC1463', 'CC2246', 'CC1125']"
20259,"['CC1463', 'CC2500', 'CC1582', 'CC2594']"
20260,"['CC3677', 'CC2500', 'CC1582', 'CC2875']"
20261,"['CC1152', 'CC2398', 'CC1551', 'CC2773', 'CC3540']"
20262,"['CC1069', 'CC2332', 'CC1301', 'CC2875']"
20263,"['CC1210', 'CC2175', 'CC1551', 'CC2204', 'CC1490']"
20264,"['CC2410', 'CC1373', 'CC3191']"
20265,"['CC1152', 'CC2332', 'CC1031', 'CC2594']"
20266,"['CC1152', 'CC2032', 'CC1247', 'CC2066', 'CC1874']"
20267,"['CC1210', 'CC2538', 'CC1799', 'CC4781']"
20268,"['CC2486', 'CC1031', 'CC2627']"
20269,"['CC3897', 'CC1918', 'CC1551', 'CC2146', 'CC1125']"
20270,"['CC1110', 'CC2332', 'CC1490']"
20271,"['CC4920', 'CC2002', 'CC1601', 'CC2146', 'CC1490']"
20272,"['CC4829', 'CC2579', 'CC3434', 'CC1814']"
20273,"['CC2398', 'CC1551', 'CC2443', 'CC1814']"
20274,"['CC3897', 'CC1918', 'CC1551', 'CC2875']"
20275,"['CC4694', 'CC1551', 'CC2246', 'CC1347', 'CC2875']"
20276,"['CC1110', 'CC2277', 'CC1551', 'CC2443', 'CC1701']"
20277,"['CC1918', 'CC1551', 'CC2246', 'CC1347', 'CC2594']"
20278,"['CC1638', 'CC2579', 'CC3718']"
20279,"['CC1110', 'CC2277', 'CC1011', 'CC2806']"
20280,"['CC3778', 'CC2066', 'CC1527']"
20281,"['CC3621', 'CC2277', 'CC1551', 'CC2246', 'CC1347']"
20282,"['CC3840', 'CC2724', 'CC3404', 'CC1814']"
20283,"['CC1110', 'CC3293', 'CC4993', 'CC4163']"
20284,"['CC3840', 'CC2500', 'CC1582']"
20285,"['CC3621', 'CC2398', 'CC1582']"
20286,"['CC1638', 'CC2302', 'CC1601', 'CC2146', 'CC1527']"
20287,"['CC3778', 'CC2002', 'CC1301', 'CC2146', 'CC1814']"
20288,"['CC1110', 'CC2277', 'CC1601', 'CC2146', 'CC1814']"
20289,"['CC2745', 'CC3741', 'CC2500', 'CC1847']"
20290,"['CC1284', 'CC3087', 'CC4519']"
20291,"['CC3778', 'CC2654', 'CC3473', 'CC1347', 'CC2875']"
20292,"['CC1069', 'CC2579', 'CC3644']"
20293,"['CC2361', 'CC1247', 'CC2204', 'CC1125']"
20294,"['CC1210', 'CC2175', 'CC1463', 'CC3149', 'CC4679']"
20295,"['CC3840', 'CC2992', 'CC4242']"
20296,"['CC2097', 'CC1284', 'CC2724', 'CC3644', 'CC3056']"
20297,"['CC4439', 'CC4200', 'CC4974', 'CC2953']"
20298,"['CC1638', 'CC2032', 'CC1551', 'CC2066']"
20299,"['CC3897', 'CC2277', 'CC1799', 'CC4781', 'CC3056']"
20300,"['CC3897', 'CC2486', 'CC1031', 'CC2953']"
20301,"['CC3741', 'CC2066', 'CC1125']"
20302,"['CC1210', 'CC2398', 'CC1247', 'CC1975']"
20303,"['CC1674', 'CC3741', 'CC2849', 'CC3960', 'CC4519']"
20304,"['CC1210', 'CC2398', 'CC1198', 'CC2204', 'CC1814']"
20305,"['CC1373', 'CC3087', 'CC4571']"
20306,"['CC3897', 'CC2032', 'CC1247', 'CC2443', 'CC1701']"
20307,"['CC1152', 'CC2398', 'CC1247', 'CC2806']"
20308,"['CC1110', 'CC2124', 'CC1301', 'CC2806', 'CC3718']"
20309,"['CC4215', 'CC2146', 'CC1814']"
20310,"['CC1110', 'CC2277', 'CC1247', 'CC2697', 'CC3644']"
20311,"['CC1674', 'CC3741', 'CC2002', 'CC1601', 'CC2953']"
20312,"['CC3677', 'CC2032', 'CC1198', 'CC2066', 'CC1125']"
20313,"['CC1638', 'CC2277', 'CC1247', 'CC3149']"
20314,"['CC1674', 'CC3741', 'CC2002', 'CC1394']"
20315,"['CC3840', 'CC2486', 'CC1601', 'CC2146', 'CC1527']"
20316,"['CC1152', 'CC2654', 'CC3473', 'CC1527']"
20317,"['CC1918', 'CC1551', 'CC2066', 'CC1347', 'CC2875']"
20318,"['CC2410', 'CC1284', 'CC2724', 'CC3473', 'CC1874']"
20319,"['CC1638', 'CC2579', 'CC3434', 'CC1874']"
20320,"['CC1638', 'CC2925', 'CC3977', 'CC4344', 'CC2875']"
20321,"['CC1210', 'CC2361', 'CC1011']"
20322,"['CC1638', 'CC2124', 'CC1814']"
20323,"['CC1918', 'CC1463', 'CC2302']"
20324,"['CC3919', 'CC4558', 'CC4047', 'CC4282']"
20325,"['CC2032', 'CC1011', 'CC2066', 'CC1347', 'CC2875']"
20326,"['CC1210', 'CC2002', 'CC1601', 'CC2953']"
20327,"['CC3677', 'CC3087', 'CC4519']"
20328,"['CC4829', 'CC2654', 'CC3473']"
20329,"['CC3897', 'CC2032', 'CC1247', 'CC2246', 'CC1490']"
20330,"['CC1918', 'CC1011', 'CC3056']"
20331,"['CC1674', 'CC3778', 'CC2724', 'CC3404', 'CC1814']"
20332,"['CC2175', 'CC1435', 'CC2302', 'CC1031', 'CC2627']"
20333,"['CC2175', 'CC1435', 'CC2246', 'CC1490']"
20334,"['CC4829', 'CC2486', 'CC1394', 'CC2953']"
20335,"['CC3169', 'CC4769', 'CC1527']"
20336,"['CC1638', 'CC2032', 'CC1198', 'CC2806', 'CC3718']"
20337,"['CC1210', 'CC2398', 'CC1011', 'CC3056']"
20338,"['CC1069', 'CC2066', 'CC1347']"
20339,"['CC2097', 'CC1069', 'CC2579', 'CC3473', 'CC1814']"
20340,"['CC4829', 'CC2500']"
20341,"['CC3897', 'CC2277', 'CC1799', 'CC4731', 'CC1125']"
20342,"['CC3621', 'CC1918', 'CC1551', 'CC2443', 'CC1347']"
20343,"['CC3677', 'CC2277', 'CC1551', 'CC2246', 'CC1347']"
20344,"['CC1152', 'CC2124', 'CC1762', 'CC3718']"
20345,"['CC2066', 'CC1527']"
20346,"['CC3741', 'CC2302', 'CC1527']"
20347,"['CC1210', 'CC1918', 'CC1435', 'CC3087', 'CC4571']"
20348,"['CC2097', 'CC1394', 'CC2204', 'CC1814']"
20349,"['CC1284', 'CC2579', 'CC3434', 'CC1527']"
20350,"['CC1210', 'CC1940', 'CC1582', 'CC3191']"
20351,"['CC2398', 'CC1601', 'CC2146', 'CC1814']"
20352,"['CC1110', 'CC1940', 'CC1301', 'CC2146', 'CC1490']"
20353,"['CC1152', 'CC2361', 'CC1247', 'CC2697', 'CC3718']"
20354,"['CC1638', 'CC3313']"
20355,"['CC2097', 'CC1463', 'CC2066', 'CC1490']"
20356,"['CC4974', 'CC2953']"
20357,"['CC2745', 'CC3741', 'CC2443', 'CC1347', 'CC2875']"
20358,"['CC3677', 'CC2277', 'CC1394', 'CC2594']"
20359,"['CC3897', 'CC2398', 'CC1198', 'CC3149']"
20360,"['CC1638', 'CC2894']"
20361,"['CC2277', 'CC1198', 'CC3191']"
20362,"['CC2032', 'CC1551', 'CC2146', 'CC1125']"
20363,"['CC2097', 'CC1435', 'CC2066', 'CC1490']"
20364,"['CC3621', 'CC2277', 'CC1301', 'CC2627']"
20365,"['CC2410', 'CC1284', 'CC2124', 'CC1601', 'CC2146']"
20366,"['CC3897', 'CC2002', 'CC1394', 'CC2204', 'CC1490']"
20367,"['CC2277', 'CC1762']"
20368,"['CC2175', 'CC1463', 'CC2302', 'CC1031', 'CC2594']"
20369,"['CC1069', 'CC2124', 'CC1301', 'CC3191']"
20370,"['CC1284', 'CC2124', 'CC1347', 'CC2875']"
20371,"['CC2097', 'CC1284', 'CC2500', 'CC1347', 'CC2594']"
20372,"['CC4829', 'CC2724', 'CC3404', 'CC1347', 'CC2875']"
20373,"['CC1210', 'CC2538', 'CC1198', 'CC2066', 'CC1125']"
20374,"['CC1110', 'CC2538', 'CC1394', 'CC2146', 'CC1125']"
20375,"['CC2410', 'CC1011', 'CC2066', 'CC1347', 'CC2594']"
20376,"['CC2410', 'CC1247', 'CC2594']"
20377,"['CC1152', 'CC2538', 'CC1347', 'CC2875']"
20378,"['CC3778', 'CC2724', 'CC3718']"
20379,"['CC3741', 'CC2443', 'CC1874']"
20380,"['CC3897', 'CC2032', 'CC1247', 'CC2443', 'CC1874']"
20381,"['CC2410', 'CC1551', 'CC2443', 'CC1527']"
20382,"['CC4920', 'CC2654', 'CC3434', 'CC1347', 'CC2594']"
20383,"['CC1110', 'CC2332', 'CC1031', 'CC2146', 'CC1814']"
20384,"['CC1210', 'CC1918', 'CC1551', 'CC2697', 'CC3568']"
20385,"['CC1638', 'CC2277', 'CC1011', 'CC2204', 'CC1125']"
20386,"['CC1110', 'CC2124', 'CC1394', 'CC3056']"
20387,"['CC2745', 'CC3778', 'CC2724', 'CC3434', 'CC1701']"
20388,"['CC2410', 'CC1284', 'CC2124', 'CC1394', 'CC2627']"
20389,"['CC2745', 'CC3778', 'CC2724', 'CC3434', 'CC1347']"
20390,"['CC2175', 'CC1011', 'CC3056']"
20391,"['CC3897', 'CC2538', 'CC1551', 'CC2697', 'CC3568']"
20392,"['CC3677', 'CC2032', 'CC1011', 'CC2246']"
20393,"['CC1069', 'CC2697', 'CC3568']"
20394,"['CC2410', 'CC1551', 'CC2697', 'CC3597', 'CC2594']"
20395,"['CC3778', 'CC2579', 'CC3404', 'CC1490']"
20396,"['CC3897', 'CC2724', 'CC3597']"
20397,"['CC3840', 'CC2849', 'CC3960', 'CC4282']"
20398,"['CC2538', 'CC1247', 'CC2066', 'CC1527']"
20399,"['CC1110', 'CC2398', 'CC1198', 'CC2246', 'CC1125']"
20400,"['CC4920', 'CC1940', 'CC1031', 'CC1975']"
20401,"['CC1110', 'CC2361', 'CC1247', 'CC2443', 'CC1125']"
20402,"['CC3677', 'CC2579', 'CC3434', 'CC1701']"
20403,"['CC4694', 'CC1198', 'CC2204', 'CC1490']"
20404,"['CC2486', 'CC1301', 'CC2204', 'CC1490']"
20405,"['CC1638', 'CC2032', 'CC1551', 'CC3149', 'CC4679']"
20406,"['CC1210', 'CC2894', 'CC3809']"
20407,"['CC3621', 'CC2579', 'CC3434', 'CC1125']"
20408,"['CC2410', 'CC1373', 'CC2579', 'CC3434', 'CC1814']"
20409,"['CC2410', 'CC1373', 'CC2002', 'CC1582', 'CC3191']"
20410,"['CC3897', 'CC2032', 'CC1198', 'CC2443', 'CC1347']"
20411,"['CC1210', 'CC2398', 'CC1527']"
20412,"['CC1152', 'CC2032', 'CC1247', 'CC2204']"
20413,"['CC3741', 'CC2124', 'CC1031', 'CC2146', 'CC1527']"
20414,"['CC1069', 'CC2654', 'CC3473', 'CC1125']"
20415,"['CC1069', 'CC1940', 'CC1031', 'CC3191']"
20416,"['CC2032', 'CC1394', 'CC2146']"
20417,"['CC2538', 'CC1011', 'CC2066', 'CC1814']"
20418,"['CC2175', 'CC1435', 'CC2302', 'CC1527']"
20419,"['CC1638', 'CC1940', 'CC1394', 'CC2146', 'CC1125']"
20420,"['CC2097', 'CC1069', 'CC2579', 'CC3473', 'CC1701']"
20421,"['CC2410', 'CC1284', 'CC2849', 'CC4047', 'CC4519']"
20422,"['CC1463', 'CC2500', 'CC1701']"
20423,"['CC1110', 'CC2361', 'CC1247', 'CC2204', 'CC1125']"
20424,"['CC3897', 'CC2538', 'CC1247', 'CC2697', 'CC3644']"
20425,"['CC2097', 'CC1284', 'CC2486', 'CC1301', 'CC2594']"
20426,"['CC1069', 'CC2002', 'CC1394', 'CC2204', 'CC1874']"
20427,"['CC1674', 'CC3778', 'CC2579', 'CC3473', 'CC1762']"
20428,"['CC1210', 'CC2398', 'CC1198', 'CC2246', 'CC1125']"
20429,"['CC3621', 'CC2277', 'CC1247', 'CC2204']"
20430,"['CC3897', 'CC3343', 'CC5181', 'CC2773', 'CC3540']"
20431,"['CC2538', 'CC1247', 'CC2443', 'CC1701']"
20432,"['CC1210', 'CC1918', 'CC1435', 'CC2654', 'CC3597']"
20433,"['CC4439', 'CC4200', 'CC5070', 'CC4047', 'CC4282']"
20434,"['CC1210', 'CC1918', 'CC1463', 'CC2500', 'CC1701']"
20435,"['CC3677', 'CC2277', 'CC1551', 'CC2246', 'CC1527']"
20436,"['CC1210', 'CC1918', 'CC1011', 'CC2146', 'CC1814']"
20437,"['CC3897', 'CC3373']"
20438,"['CC3677', 'CC2124', 'CC1301', 'CC2146', 'CC1490']"
20439,"['CC1210', 'CC2175', 'CC1198', 'CC2773', 'CC3718']"
20440,"['CC3677', 'CC2277', 'CC1247', 'CC2443', 'CC1874']"
20441,"['CC2361', 'CC1394']"
20442,"['CC1110', 'CC2032', 'CC1301', 'CC2146']"
20443,"['CC3897', 'CC2538', 'CC1551', 'CC2627']"
20444,"['CC1638', 'CC2002', 'CC1601', 'CC2146', 'CC1490']"
20445,"['CC3897', 'CC2724', 'CC3473', 'CC1762']"
20446,"['CC3621', 'CC2277', 'CC1031', 'CC1975']"
20447,"['CC2745', 'CC3741', 'CC2246', 'CC1347']"
20448,"['CC2175', 'CC1198', 'CC2246', 'CC1347', 'CC2594']"
20449,"['CC2277', 'CC1301']"
20450,"['CC2410', 'CC1463', 'CC2302']"
20451,"['CC2032', 'CC1247', 'CC2246', 'CC1874']"
20452,"['CC1110', 'CC1940', 'CC1394', 'CC2627']"
20453,"['CC3677', 'CC2277', 'CC1198', 'CC2066', 'CC1490']"
20454,"['CC2410', 'CC1284', 'CC2486', 'CC1394', 'CC1975']"
20455,"['CC1110', 'CC2361', 'CC1301', 'CC2204', 'CC1527']"
20456,"['CC2002', 'CC1347', 'CC2875']"
20457,"['CC2410', 'CC1284', 'CC2066', 'CC1347']"
20458,"['CC1638', 'CC2277', 'CC1011', 'CC2246', 'CC1814']"
20459,"['CC3897', 'CC1918', 'CC1301', 'CC3191']"
20460,"['CC3897', 'CC2361', 'CC1198', 'CC2066', 'CC1347']"
20461,"['CC1373', 'CC2124', 'CC1394', 'CC2204', 'CC1527']"
20462,"['CC2332', 'CC1394', 'CC2204', 'CC1527']"
20463,"['CC3621', 'CC1918', 'CC1435', 'CC2066', 'CC1814']"
20464,"['CC3677', 'CC2124', 'CC1762', 'CC3540']"
20465,"['CC1069', 'CC1940', 'CC1301', 'CC2146', 'CC1490']"
20466,"['CC2745', 'CC3778', 'CC2146']"
20467,"['CC3897', 'CC1940', 'CC1394', 'CC2146', 'CC1814']"
20468,"['CC1210', 'CC2538', 'CC1601', 'CC2146']"
20469,"['CC1210', 'CC1918', 'CC1435', 'CC1975']"
20470,"['CC1152', 'CC2538']"
20471,"['CC1069', 'CC3087', 'CC4606']"
20472,"['CC1918', 'CC1301', 'CC2204', 'CC1874']"
20473,"['CC1463', 'CC2246', 'CC1701']"
20474,"['CC1069', 'CC2486', 'CC1301', 'CC1975']"
20475,"['CC1069', 'CC3018', 'CC4606']"
20476,"['CC2097', 'CC1435', 'CC2500', 'CC1582']"
20477,"['CC1674', 'CC3778', 'CC2002', 'CC1601', 'CC3056']"
20478,"['CC4829', 'CC2486', 'CC1301', 'CC3056']"
20479,"['CC1069', 'CC2579', 'CC3473', 'CC1490']"
20480,"['CC1210', 'CC2175', 'CC1373', 'CC2654']"
20481,"['CC1733', 'CC3509', 'CC1601', 'CC2146', 'CC1125']"
20482,"['CC1152', 'CC1940', 'CC1601', 'CC2146', 'CC1814']"
20483,"['CC3621', 'CC2032', 'CC1551', 'CC2594']"
20484,"['CC4920', 'CC2124', 'CC1394', 'CC2204']"
20485,"['CC2097', 'CC1069', 'CC2486', 'CC1582']"
20486,"['CC2745', 'CC3509', 'CC1301', 'CC2806', 'CC3718']"
20487,"['CC3897', 'CC2277', 'CC1394', 'CC2146', 'CC1527']"
20488,"['CC1110', 'CC2032', 'CC1601', 'CC2146']"
20489,"['CC1210', 'CC1918', 'CC1301', 'CC2146', 'CC1814']"
20490,"['CC3778', 'CC2002', 'CC1031']"
20491,"['CC1284', 'CC2654', 'CC3597', 'CC2875']"
20492,"['CC1152', 'CC2398', 'CC1347', 'CC2875']"
20493,"['CC1284', 'CC2579', 'CC3434', 'CC1874']"
20494,"['CC2002', 'CC1394', 'CC1975']"
20495,"['CC1733', 'CC3473', 'CC1527']"
20496,"['CC1110', 'CC2032', 'CC1247', 'CC2697', 'CC3718']"
20497,"['CC1152', 'CC2277', 'CC1551', 'CC2246', 'CC1874']"
20498,"['CC1674', 'CC3778', 'CC2654', 'CC3404', 'CC1347']"
20499,"['CC2097', 'CC1069', 'CC1940', 'CC1601']"
20500,"['CC2361', 'CC1247', 'CC2146', 'CC1125']"
20501,"['CC2032', 'CC1551', 'CC2443', 'CC1527']"
20502,"['CC3840', 'CC2332', 'CC1394', 'CC2204']"
20503,"['CC3621', 'CC2032', 'CC1247', 'CC2146', 'CC1490']"
20504,"['CC1152', 'CC2538', 'CC1247', 'CC2697', 'CC3540']"
20505,"['CC1638', 'CC2277', 'CC1394', 'CC2204', 'CC1490']"
20506,"['CC2097', 'CC1069', 'CC1940', 'CC1601', 'CC2953']"
20507,"['CC1638', 'CC2032', 'CC1198', 'CC2773', 'CC3718']"
20508,"['CC1152', 'CC2398', 'CC1601', 'CC2146', 'CC1814']"
20509,"['CC1110', 'CC2992', 'CC4242']"
20510,"['CC1110', 'CC2332', 'CC1301', 'CC2204', 'CC1490']"
20511,"['CC1210', 'CC2277', 'CC1551', 'CC2066', 'CC1490']"
20512,"['CC1069', 'CC2124', 'CC1301', 'CC2146', 'CC1814']"
20513,"['CC1210', 'CC2361', 'CC1011', 'CC2204', 'CC1527']"
20514,"['CC1373', 'CC2697', 'CC3540']"
20515,"['CC3677', 'CC1940', 'CC1301', 'CC2204', 'CC1125']"
20516,"['CC1918', 'CC1463', 'CC2302', 'CC1601', 'CC2146']"
20517,"['CC2097', 'CC1069', 'CC2302', 'CC1031', 'CC2953']"
20518,"['CC3621', 'CC2032', 'CC1247', 'CC1975']"
20519,"['CC4200', 'CC4949', 'CC2875']"
20520,"['CC2097', 'CC1011', 'CC2773', 'CC3718']"
20521,"['CC1918', 'CC1435', 'CC2500', 'CC1874']"
20522,"['CC1152', 'CC2246', 'CC1347']"
20523,"['CC1110', 'CC2032', 'CC1198', 'CC2246', 'CC1814']"
20524,"['CC1152', 'CC1940', 'CC1301', 'CC2806', 'CC3568']"
20525,"['CC3621', 'CC2032', 'CC1582', 'CC2875']"
20526,"['CC2175', 'CC1373', 'CC2806', 'CC3540']"
20527,"['CC1373', 'CC2124', 'CC1762']"
20528,"['CC1110', 'CC2398', 'CC1031', 'CC3191']"
20529,"['CC3621', 'CC2579', 'CC3473', 'CC1762']"
20530,"['CC3677', 'CC2654', 'CC3404', 'CC1814']"
20531,"['CC1210', 'CC2398', 'CC1198', 'CC2953']"
20532,"['CC1210', 'CC2538', 'CC1247', 'CC2204', 'CC1125']"
20533,"['CC4829', 'CC2332', 'CC1347', 'CC2594']"
20534,"['CC1373', 'CC2654', 'CC3434', 'CC1814']"
20535,"['CC3778', 'CC2992']"
20536,"['CC3897', 'CC1918', 'CC1301', 'CC2594']"
20537,"['CC1110', 'CC2579', 'CC3644', 'CC2594']"
20538,"['CC3778', 'CC2579', 'CC3434']"
20539,"['CC3621', 'CC2002', 'CC1394']"
20540,"['CC3621', 'CC2538', 'CC1551', 'CC2773']"
20541,"['CC1210', 'CC1918', 'CC1435', 'CC2500']"
20542,"['CC1638', 'CC2277', 'CC1247', 'CC2246', 'CC1347']"
20543,"['CC1152', 'CC2361', 'CC1011', 'CC2246', 'CC1347']"
20544,"['CC1638', 'CC2002', 'CC1301', 'CC2146', 'CC1814']"
20545,"['CC1284', 'CC2579', 'CC3473', 'CC1490']"
20546,"['CC1152', 'CC2579', 'CC3473', 'CC1125']"
20547,"['CC1210', 'CC2361', 'CC1247', 'CC2697', 'CC3597']"
20548,"['CC2097', 'CC1733', 'CC3509', 'CC1301', 'CC2875']"
20549,"['CC1210', 'CC2124', 'CC1601', 'CC2627']"
20550,"['CC1152', 'CC2538', 'CC1011', 'CC2953']"
20551,"['CC2097', 'CC1069', 'CC2724', 'CC3404', 'CC1527']"
20552,"['CC1284', 'CC2124', 'CC1394', 'CC2146']"
20553,"['CC2361', 'CC1247', 'CC2697']"
20554,"['CC2538', 'CC1551', 'CC2697', 'CC3644', 'CC3056']"
20555,"['CC2277', 'CC1301', 'CC2146', 'CC1527']"
20556,"['CC3897', 'CC2361', 'CC1551', 'CC2806', 'CC3540']"
20557,"['CC2097', 'CC1069', 'CC2124', 'CC1582', 'CC3191']"
20558,"['CC1463', 'CC2302', 'CC1762', 'CC3718']"
20559,"['CC3621', 'CC2146', 'CC1527']"
20560,"['CC5141', 'CC3056']"
20561,"['CC3621', 'CC2361', 'CC1247', 'CC2246', 'CC1347']"
20562,"['CC1210', 'CC2175', 'CC1247', 'CC2443']"
20563,"['CC1210', 'CC2175', 'CC1551', 'CC2697', 'CC3644']"
20564,"['CC1152', 'CC2066', 'CC1347', 'CC2594']"
20565,"['CC1210', 'CC2175', 'CC1435', 'CC3087', 'CC4606']"
20566,"['CC3741', 'CC2124', 'CC1301', 'CC2146']"
20567,"['CC2410', 'CC1463', 'CC2302', 'CC1874']"
20568,"['CC2410', 'CC1373', 'CC2302', 'CC1582', 'CC3056']"
20569,"['CC1152', 'CC2277', 'CC1301', 'CC2146', 'CC1814']"
20570,"['CC1152', 'CC2124', 'CC1601', 'CC3056']"
20571,"['CC2410', 'CC1284', 'CC3087', 'CC4606']"
20572,"['CC3621', 'CC2398', 'CC1031', 'CC2953']"
20573,"['CC3677', 'CC2486', 'CC1347']"
20574,"['CC1674', 'CC3741', 'CC2697', 'CC3597', 'CC2875']"
20575,"['CC3621', 'CC2032', 'CC1247', 'CC2806']"
20576,"['CC3621', 'CC2654', 'CC3473', 'CC1490']"
20577,"['CC1210', 'CC2486', 'CC1490']"
20578,"['CC3677', 'CC2032', 'CC1551', 'CC3149', 'CC4679']"
20579,"['CC1069', 'CC1940', 'CC1601', 'CC2146', 'CC1490']"
20580,"['CC1674', 'CC3778', 'CC2654', 'CC3597', 'CC3056']"
20581,"['CC3840', 'CC2302', 'CC1601', 'CC1975']"
20582,"['CC2175', 'CC1435', 'CC2302']"
20583,"['CC2097', 'CC1069', 'CC2332', 'CC1601', 'CC2594']"
20584,"['CC3778', 'CC2849', 'CC4047', 'CC4282']"
20585,"['CC3677', 'CC2032', 'CC1551', 'CC3056']"
20586,"['CC2277', 'CC1551', 'CC2443', 'CC1814']"
20587,"['CC1210', 'CC2032', 'CC1198', 'CC2246', 'CC1490']"
20588,"['CC1210', 'CC2175', 'CC1463', 'CC2146', 'CC1490']"
20589,"['CC2277', 'CC1198', 'CC2773', 'CC3568']"
20590,"['CC1918', 'CC1198', 'CC2204', 'CC1125']"
20591,"['CC1110', 'CC2361', 'CC1551', 'CC3056']"
20592,"['CC1069', 'CC2002', 'CC1301', 'CC2204']"
20593,"['CC2097', 'CC1069', 'CC2486', 'CC1347']"
20594,"['CC3897', 'CC1918', 'CC1551', 'CC2246', 'CC1874']"
20595,"['CC1210', 'CC2277', 'CC1551', 'CC2443', 'CC1347']"
20596,"['CC1733', 'CC3509', 'CC1601', 'CC2594']"
20597,"['CC1110', 'CC2124', 'CC1394', 'CC2594']"
20598,"['CC3621', 'CC2538', 'CC1198', 'CC2443', 'CC1874']"
20599,"['CC1210', 'CC2579', 'CC3597', 'CC3191']"
20600,"['CC3897', 'CC2302', 'CC1601', 'CC2627']"
20601,"['CC2410', 'CC1284', 'CC2124', 'CC1347', 'CC2594']"
20602,"['CC3677', 'CC2579', 'CC3404', 'CC1347', 'CC2594']"
20603,"['CC1247', 'CC1975']"
20604,"['CC3897', 'CC1918', 'CC1463', 'CC2953']"
20605,"['CC3897', 'CC2124', 'CC1874']"
20606,"['CC2398', 'CC1551', 'CC2066']"
20607,"['CC1799', 'CC4679']"
20608,"['CC1110', 'CC2398', 'CC1011', 'CC2875']"
20609,"['CC2745', 'CC3509', 'CC1601', 'CC2146', 'CC1125']"
20610,"['CC3741', 'CC2124', 'CC1394', 'CC2146', 'CC1814']"
20611,"['CC1463', 'CC2204', 'CC1874']"
20612,"['CC2097', 'CC1069', 'CC3018', 'CC4282']"
20613,"['CC4200', 'CC5070']"
20614,"['CC3897', 'CC2277', 'CC1247', 'CC2146', 'CC1125']"
20615,"['CC3621', 'CC1940', 'CC1301', 'CC3191']"
20616,"['CC2745', 'CC3778', 'CC2204']"
20617,"['CC3897', 'CC1918', 'CC1435', 'CC2302', 'CC1601']"
20618,"['CC1638', 'CC2277', 'CC1301', 'CC2204', 'CC1125']"
20619,"['CC2410', 'CC1551', 'CC2443', 'CC1490']"
20620,"['CC1198', 'CC2246', 'CC1347', 'CC2594']"
20621,"['CC3621', 'CC2361', 'CC1011', 'CC2443', 'CC1527']"
20622,"['CC1069', 'CC2486', 'CC1394', 'CC2204', 'CC1490']"
20623,"['CC1210', 'CC2002', 'CC1394', 'CC2146']"
20624,"['CC2410', 'CC1125']"
20625,"['CC1210', 'CC2277', 'CC1551', 'CC1975']"
20626,"['CC3840', 'CC2579']"
20627,"['CC3621', 'CC1918', 'CC1011', 'CC2066', 'CC1814']"
20628,"['CC2410', 'CC1284', 'CC2579', 'CC3404', 'CC1490']"
20629,"['CC3621', 'CC2277', 'CC1799', 'CC4731', 'CC1490']"
20630,"['CC1210', 'CC2032', 'CC1601', 'CC1975']"
20631,"['CC3897', 'CC2398', 'CC1527']"
20632,"['CC1210', 'CC2032', 'CC1582', 'CC2627']"
20633,"['CC1069', 'CC2332', 'CC1490']"
20634,"['CC3741', 'CC2124', 'CC1301', 'CC2204', 'CC1814']"
20635,"['CC1152', 'CC2277', 'CC1011', 'CC2246', 'CC1874']"
20636,"['CC1638', 'CC2486', 'CC1301', 'CC2204']"
20637,"['CC1918', 'CC1435', 'CC2443']"
20638,"['CC2097', 'CC1069', 'CC3018', 'CC4314']"
20639,"['CC1674', 'CC3778', 'CC2124', 'CC1394']"
20640,"['CC2175', 'CC1435', 'CC3087', 'CC4519']"
20641,"['CC1110', 'CC2361', 'CC1198', 'CC2697']"
20642,"['CC3840', 'CC2579', 'CC3404', 'CC1347', 'CC2875']"
20643,"['CC2002', 'CC1762']"
20644,"['CC3597', 'CC2875']"
20645,"['CC2175', 'CC1198', 'CC2204', 'CC1814']"
20646,"['CC4106', 'CC4457', 'CC3960', 'CC4314']"
20647,"['CC2097', 'CC1373', 'CC2579', 'CC3597']"
20648,"['CC1152', 'CC2538', 'CC1551', 'CC2443', 'CC1347']"
20649,"['CC3169', 'CC4769', 'CC1031', 'CC2146']"
20650,"['CC2175', 'CC1373', 'CC2124', 'CC1301', 'CC2875']"
20651,"['CC1210', 'CC2175', 'CC1551', 'CC2246', 'CC1701']"
20652,"['CC3621', 'CC1940', 'CC1301', 'CC2953']"
20653,"['CC2002', 'CC1582']"
20654,"['CC1110', 'CC2724', 'CC3540']"
20655,"['CC2097', 'CC1733', 'CC3509', 'CC1601', 'CC2875']"
20656,"['CC2175', 'CC1011', 'CC2697', 'CC3644', 'CC2594']"
20657,"['CC1110', 'CC2002', 'CC1874']"
20658,"['CC1210', 'CC1918', 'CC1463', 'CC3056']"
20659,"['CC2032', 'CC1011', 'CC2246', 'CC1347', 'CC2594']"
20660,"['CC3897', 'CC2032', 'CC1551', 'CC2443', 'CC1527']"
20661,"['CC2097', 'CC1011', 'CC2443', 'CC1490']"
20662,"['CC3621', 'CC2032', 'CC1394', 'CC2594']"
20663,"['CC2538', 'CC1198', 'CC1975']"
20664,"['CC1373', 'CC2124', 'CC1394', 'CC3191']"
20665,"['CC3897', 'CC2002', 'CC1394', 'CC2204', 'CC1125']"
20666,"['CC2097', 'CC1373', 'CC2002', 'CC1301', 'CC3056']"
